r0    rhos0    gamma0 
1.192   0.970858   1.30993e-06
1.272   0.969737   9.124e-07
1.352   0.968661   6.40282e-07
1.432   0.967619   4.53304e-07
1.512   0.966601   3.24143e-07
1.592   0.965596   2.34266e-07
1.672   0.964593   1.71115e-07
1.752   0.963581   1.26196e-07
1.832   0.962552   9.37858e-08
1.912   0.961499   7.00382e-08
1.992   0.960417   5.23828e-08
2.072   0.959306   3.9103e-08
2.152   0.958168   2.90459e-08
2.232   0.957011   2.14217e-08
2.312   0.955843   1.56687e-08
2.392   0.954674   1.13669e-08
2.472   0.953513   8.187e-09
2.552   0.952367   5.86359e-09
2.632   0.951241   4.18298e-09
2.712   0.950139   2.97644e-09
2.792   0.949063   2.11456e-09
2.872   0.948013   1.50079e-09
2.952   0.946989   1.06451e-09
3.032   0.945991   7.54764e-10
3.112   0.945019   5.35012e-10
3.192   0.944072   3.7919e-10
3.272   0.943149   2.68735e-10
3.352   0.942251   1.90455e-10
3.432   0.941375   1.34984e-10
3.512   0.940522   9.56777e-11
3.592   0.939691   6.78247e-11
3.672   0.938882   4.80865e-11
3.752   0.938092   3.40977e-11
3.832   0.937322   2.41824e-11
3.912   0.936572   1.71533e-11
3.992   0.93584   1.21696e-11
4.072   0.935125   8.63552e-12
4.152   0.934428   6.1289e-12
4.232   0.933748   4.35071e-12
4.312   0.933084   3.08903e-12
4.392   0.932436   2.19366e-12
4.472   0.931802   1.55812e-12
4.552   0.931183   1.10692e-12
4.632   0.930579   7.86532e-13
4.712   0.929988   5.58983e-13
4.792   0.92941   3.9734e-13
4.872   0.928845   2.82492e-13
4.952   0.928293   2.00877e-13
5.032   0.927753   1.42867e-13
5.112   0.927224   1.01628e-13
5.192   0.926707   7.23047e-14
5.272   0.9262   5.14513e-14
5.352   0.925705   3.66184e-14
5.432   0.925219   2.6066e-14
5.512   0.924744   1.85576e-14
5.592   0.924278   1.32141e-14
5.672   0.923822   9.41068e-15
5.752   0.923375   6.70304e-15
5.832   0.922937   4.77517e-15
5.912   0.922508   3.40228e-15
5.992   0.922087   2.42446e-15
6.072   0.921674   1.72791e-15
6.152   0.921269   1.23166e-15
6.232   0.920872   8.78047e-16
6.312   0.920483   6.26044e-16
6.392   0.920101   4.46426e-16
6.472   0.919726   3.18384e-16
6.552   0.919358   2.27095e-16
6.632   0.918997   1.62002e-16
6.712   0.918642   1.15581e-16
6.792   0.918294   8.24715e-17
6.872   0.917952   5.88537e-17
6.952   0.917617   4.20044e-17
7.032   0.917287   2.99824e-17
7.112   0.916963   2.14036e-17
7.192   0.916645   1.52811e-17
7.272   0.916332   1.09112e-17
7.352   0.916025   7.79172e-18
7.432   0.915723   5.5647e-18
7.512   0.915426   3.97461e-18
7.592   0.915134   2.83918e-18
7.672   0.914847   2.02831e-18
7.752   0.914565   1.44916e-18
7.832   0.914288   1.03548e-18
7.912   0.914015   7.39965e-19
7.992   0.913747   5.27806e-19
r8       rhos8       gamma8  
0   1   0.00042243 
0.024   0.998728   0.00036063
0.056   0.997496   0.000307934
0.088   0.996303   0.000262991
0.12   0.995149   0.00022465
0.152   0.99403   0.000191934
0.184   0.992946   0.000164014
0.216   0.991895   0.00014018
0.248   0.990877   0.00011983
0.28   0.989889   0.000102453
0.312   0.988931   8.76099e-05
0.344   0.988002   7.49303e-05
0.376   0.987101   6.40965e-05
0.408   0.986226   5.48383e-05
0.44   0.985376   4.69251e-05
0.472   0.984551   4.01606e-05
0.504   0.98375   3.43771e-05
0.536   0.982972   2.94315e-05
0.568   0.982216   2.52018e-05
0.6   0.981482   2.15839e-05
0.632   0.980767   1.84888e-05
0.664   0.980073   1.58407e-05
0.696   0.979398   1.35746e-05
0.728   0.978741   1.16352e-05
0.76   0.978102   9.97523e-06
0.792   0.97748   8.55416e-06
0.872   0.975996   5.83228e-06
0.952   0.974606   3.98462e-06
1.032   0.9733   2.72929e-06
1.112   0.972069   1.87555e-06
1.192   0.970905   1.29424e-06
1.272   0.9698   8.9782e-07
1.352   0.968743   6.26911e-07
1.432   0.967725   4.41234e-07
1.512   0.966736   3.13444e-07
1.592   0.965767   2.2498e-07
1.672   0.964806   1.63251e-07
1.752   0.963843   1.19724e-07
1.832   0.962868   8.86291e-08
1.912   0.961873   6.60813e-08
1.992   0.960851   4.94738e-08
2.072   0.959799   3.70651e-08
2.152   0.958717   2.76925e-08
2.232   0.957609   2.05732e-08
2.312   0.956482   1.51674e-08
2.392   0.955345   1.10869e-08
2.472   0.954207   8.03763e-09
2.552   0.953077   5.78596e-09
2.632   0.951963   4.14263e-09
2.712   0.950869   2.95499e-09
2.792   0.949798   2.10279e-09
2.872   0.948751   1.49414e-09
2.952   0.94773   1.06069e-09
3.032   0.946734   7.5254e-10
3.112   0.945763   5.3371e-10
3.192   0.944816   3.78422e-10
3.272   0.943894   2.68281e-10
3.352   0.942995   1.90186e-10
3.432   0.94212   1.34824e-10
3.512   0.941267   9.55822e-11
3.592   0.940435   6.77676e-11
3.672   0.939624   4.80524e-11
3.752   0.938834   3.40773e-11
3.832   0.938064   2.41701e-11
3.912   0.937312   1.7146e-11
3.992   0.936579   1.21652e-11
4.072   0.935864   8.63286e-12
4.152   0.935166   6.12729e-12
4.232   0.934485   4.34974e-12
4.312   0.93382   3.08845e-12
4.392   0.933171   2.19331e-12
4.472   0.932537   1.55791e-12
4.552   0.931917   1.10679e-12
4.632   0.931311   7.86455e-13
4.712   0.93072   5.58936e-13
4.792   0.930141   3.97311e-13
4.872   0.929575   2.82475e-13
4.952   0.929022   2.00867e-13
5.032   0.928481   1.42861e-13
5.112   0.927952   1.01624e-13
5.192   0.927433   7.23024e-14
5.272   0.926926   5.14499e-14
5.352   0.92643   3.66176e-14
5.432   0.925944   2.60655e-14
5.512   0.925468   1.85573e-14
5.592   0.925001   1.32139e-14
5.672   0.924544   9.41057e-15
5.752   0.924097   6.70297e-15
5.832   0.923658   4.77513e-15
5.912   0.923228   3.40225e-15
5.992   0.922806   2.42444e-15
6.072   0.922393   1.7279e-15
6.152   0.921988   1.23165e-15
6.232   0.92159   8.78044e-16
6.312   0.9212   6.26042e-16
6.392   0.920817   4.46425e-16
6.472   0.920442   3.18383e-16
6.552   0.920073   2.27095e-16
6.632   0.919712   1.62002e-16
6.712   0.919356   1.15581e-16
6.792   0.919008   8.24714e-17
6.872   0.918665   5.88537e-17
6.952   0.918329   4.20044e-17
7.032   0.917999   2.99824e-17
7.112   0.917675   2.14036e-17
7.192   0.917356   1.52811e-17
7.272   0.917043   1.09111e-17
7.352   0.916735   7.79171e-18
7.432   0.916433   5.56469e-18
7.512   0.916135   3.97461e-18
7.592   0.915843   2.83918e-18
7.672   0.915556   2.02831e-18
7.752   0.915273   1.44916e-18
7.832   0.914995   1.03548e-18
7.912   0.914722   7.39965e-19
7.992   0.914454   5.27791e-19
r9       rhos9       gamma9  
0   1   0.00042243 
0.024   0.998728   0.000360628
0.056   0.997496   0.00030793
0.088   0.996303   0.000262985
0.12   0.995149   0.000224643
0.152   0.99403   0.000191926
0.184   0.992946   0.000164004
0.216   0.991896   0.00014017
0.248   0.990877   0.000119819
0.28   0.98989   0.000102441
0.312   0.988932   8.75981e-05
0.344   0.988003   7.49181e-05
0.376   0.987101   6.40839e-05
0.408   0.986227   5.48254e-05
0.44   0.985377   4.6912e-05
0.472   0.984553   4.01473e-05
0.504   0.983752   3.43636e-05
0.536   0.982974   2.94179e-05
0.568   0.982219   2.51881e-05
0.6   0.981484   2.15702e-05
0.632   0.980771   1.84751e-05
0.664   0.980077   1.5827e-05
0.696   0.979402   1.35609e-05
0.728   0.978746   1.16216e-05
0.76   0.978108   9.96161e-06
0.792   0.977487   8.54063e-06
0.872   0.976006   5.81901e-06
0.952   0.974619   3.97171e-06
1.032   0.973318   2.71684e-06
1.112   0.972094   1.86364e-06
1.192   0.970938   1.28295e-06
1.272   0.969844   8.87234e-07
1.352   0.968801   6.17105e-07
1.432   0.967801   4.32276e-07
1.512   0.966835   3.05394e-07
1.592   0.965893   2.17881e-07
1.672   0.964964   1.57126e-07
1.752   0.96404   1.1457e-07
1.832   0.963108   8.44182e-08
1.912   0.962161   6.27551e-08
1.992   0.961191   4.69461e-08
2.072   0.960191   3.52271e-08
2.152   0.959161   2.64205e-08
2.232   0.9581   1.97396e-08
2.312   0.957014   1.4652e-08
2.392   0.95591   1.07866e-08
2.472   0.954799   7.87194e-09
2.552   0.953688   5.69831e-09
2.632   0.952587   4.09719e-09
2.712   0.951502   2.93128e-09
2.792   0.950437   2.09009e-09
2.872   0.949395   1.48712e-09
2.952   0.948376   1.05671e-09
3.032   0.947382   7.50241e-10
3.112   0.946412   5.32369e-10
3.192   0.945467   3.77636e-10
3.272   0.944545   2.67817e-10
3.352   0.943647   1.89911e-10
3.432   0.942771   1.34661e-10
3.512   0.941918   9.5485e-11
3.592   0.941086   6.77096e-11
3.672   0.940275   4.80177e-11
3.752   0.939484   3.40565e-11
3.832   0.938713   2.41577e-11
3.912   0.937961   1.71385e-11
3.992   0.937227   1.21607e-11
4.072   0.936511   8.63016e-12
4.152   0.935813   6.12567e-12
4.232   0.935131   4.34877e-12
4.312   0.934465   3.08786e-12
4.392   0.933815   2.19296e-12
4.472   0.93318   1.5577e-12
4.552   0.932559   1.10667e-12
4.632   0.931953   7.86377e-13
4.712   0.93136   5.58889e-13
4.792   0.930781   3.97283e-13
4.872   0.930215   2.82458e-13
4.952   0.929661   2.00856e-13
5.032   0.929119   1.42855e-13
5.112   0.928589   1.0162e-13
5.192   0.92807   7.23001e-14
5.272   0.927562   5.14485e-14
5.352   0.927065   3.66168e-14
5.432   0.926578   2.6065e-14
5.512   0.926101   1.8557e-14
5.592   0.925634   1.32137e-14
5.672   0.925177   9.41045e-15
5.752   0.924729   6.7029e-15
5.832   0.924289   4.77508e-15
5.912   0.923859   3.40223e-15
5.992   0.923436   2.42443e-15
6.072   0.923022   1.72789e-15
6.152   0.922617   1.23165e-15
6.232   0.922218   8.7804e-16
6.312   0.921828   6.2604e-16
6.392   0.921445   4.46424e-16
6.472   0.921069   3.18382e-16
6.552   0.9207   2.27094e-16
6.632   0.920337   1.62001e-16
6.712   0.919982   1.1558e-16
6.792   0.919633   8.24713e-17
6.872   0.91929   5.88536e-17
6.952   0.918953   4.20044e-17
7.032   0.918623   2.99823e-17
7.112   0.918298   2.14035e-17
7.192   0.917979   1.52811e-17
7.272   0.917665   1.09111e-17
7.352   0.917357   7.79171e-18
7.432   0.917054   5.56469e-18
7.512   0.916756   3.97461e-18
7.592   0.916464   2.83918e-18
7.672   0.916176   2.02831e-18
7.752   0.915893   1.44916e-18
7.832   0.915615   1.03548e-18
7.912   0.915341   7.39965e-19
7.992   0.915072   5.27777e-19
r10       rhos10       gamma10  
0   1   0.00042243 
0.024   0.998728   0.000360627
0.056   0.997496   0.000307927
0.088   0.996304   0.000262981
0.12   0.995149   0.000224638
0.152   0.99403   0.00019192
0.184   0.992946   0.000163998
0.216   0.991896   0.000140162
0.248   0.990877   0.000119812
0.28   0.98989   0.000102433
0.312   0.988932   8.75896e-05
0.344   0.988003   7.49093e-05
0.376   0.987102   6.40749e-05
0.408   0.986227   5.48161e-05
0.44   0.985378   4.69026e-05
0.472   0.984554   4.01377e-05
0.504   0.983753   3.43539e-05
0.536   0.982976   2.94081e-05
0.568   0.98222   2.51783e-05
0.6   0.981486   2.15603e-05
0.632   0.980773   1.84652e-05
0.664   0.98008   1.5817e-05
0.696   0.979406   1.3551e-05
0.728   0.97875   1.16116e-05
0.76   0.978112   9.95172e-06
0.792   0.977492   8.53078e-06
0.872   0.976013   5.80934e-06
0.952   0.974629   3.96227e-06
1.032   0.973331   2.70769e-06
1.112   0.972112   1.85484e-06
1.192   0.970963   1.27457e-06
1.272   0.969876   8.79317e-07
1.352   0.968844   6.09713e-07
1.432   0.967858   4.25462e-07
1.512   0.966908   2.99202e-07
1.592   0.965987   2.12349e-07
1.672   0.965085   1.5228e-07
1.752   0.96419   1.10422e-07
1.832   0.963295   8.09599e-08
1.912   0.962388   5.99588e-08
1.992   0.961461   4.47635e-08
2.072   0.960507   3.35908e-08
2.152   0.959523   2.52487e-08
2.232   0.958507   1.89423e-08
2.312   0.957461   1.4139e-08
2.392   0.956392   1.04755e-08
2.472   0.955308   7.69391e-09
2.552   0.954219   5.60158e-09
2.632   0.953133   4.04649e-09
2.712   0.952058   2.90503e-09
2.792   0.951   2.0763e-09
2.872   0.949963   1.47966e-09
2.952   0.948948   1.05254e-09
3.032   0.947956   7.4786e-10
3.112   0.946988   5.3099e-10
3.192   0.946044   3.76829e-10
3.272   0.945123   2.67343e-10
3.352   0.944225   1.89631e-10
3.432   0.943349   1.34495e-10
3.512   0.942495   9.53862e-11
3.592   0.941663   6.76507e-11
3.672   0.940852   4.79825e-11
3.752   0.940061   3.40355e-11
3.832   0.939289   2.41451e-11
3.912   0.938536   1.71309e-11
3.992   0.937802   1.21562e-11
4.072   0.937086   8.62743e-12
4.152   0.936386   6.12403e-12
4.232   0.935704   4.34778e-12
4.312   0.935037   3.08727e-12
4.392   0.934386   2.1926e-12
4.472   0.933751   1.55748e-12
4.552   0.93313   1.10653e-12
4.632   0.932523   7.86298e-13
4.712   0.931929   5.58841e-13
4.792   0.931349   3.97254e-13
4.872   0.930782   2.8244e-13
4.952   0.930228   2.00846e-13
5.032   0.929685   1.42848e-13
5.112   0.929154   1.01616e-13
5.192   0.928635   7.22978e-14
5.272   0.928127   5.14471e-14
5.352   0.927629   3.66159e-14
5.432   0.927141   2.60645e-14
5.512   0.926664   1.85566e-14
5.592   0.926197   1.32135e-14
5.672   0.925739   9.41034e-15
5.752   0.92529   6.70283e-15
5.832   0.92485   4.77504e-15
5.912   0.924419   3.4022e-15
5.992   0.923996   2.42441e-15
6.072   0.923582   1.72788e-15
6.152   0.923175   1.23164e-15
6.232   0.922777   8.78037e-16
6.312   0.922386   6.26038e-16
6.392   0.922002   4.46422e-16
6.472   0.921626   3.18382e-16
6.552   0.921256   2.27094e-16
6.632   0.920893   1.62001e-16
6.712   0.920537   1.1558e-16
6.792   0.920188   8.24712e-17
6.872   0.919845   5.88536e-17
6.952   0.919508   4.20043e-17
7.032   0.919176   2.99823e-17
7.112   0.918851   2.14035e-17
7.192   0.918532   1.52811e-17
7.272   0.918218   1.09111e-17
7.352   0.917909   7.79171e-18
7.432   0.917606   5.56469e-18
7.512   0.917308   3.97461e-18
7.592   0.917015   2.83918e-18
7.672   0.916727   2.02831e-18
7.752   0.916444   1.44916e-18
7.832   0.916165   1.03548e-18
7.912   0.915891   7.39965e-19
7.992   0.915622   5.27765e-19
r11       rhos11       gamma11  
0   1   0.00042243 
0.024   0.998728   0.000360625
0.056   0.997496   0.000307925
0.088   0.996304   0.000262978
0.12   0.995149   0.000224634
0.152   0.99403   0.000191916
0.184   0.992946   0.000163993
0.216   0.991896   0.000140157
0.248   0.990878   0.000119806
0.28   0.98989   0.000102427
0.312   0.988933   8.75833e-05
0.344   0.988004   7.49027e-05
0.376   0.987102   6.40681e-05
0.408   0.986228   5.48092e-05
0.44   0.985379   4.68955e-05
0.472   0.984555   4.01306e-05
0.504   0.983754   3.43466e-05
0.536   0.982977   2.94008e-05
0.568   0.982222   2.51709e-05
0.6   0.981488   2.15529e-05
0.632   0.980775   1.84577e-05
0.664   0.980082   1.58096e-05
0.696   0.979408   1.35435e-05
0.728   0.978753   1.16042e-05
0.76   0.978116   9.94432e-06
0.792   0.977496   8.52341e-06
0.872   0.976018   5.80207e-06
0.952   0.974636   3.95516e-06
1.032   0.973341   2.70077e-06
1.112   0.972125   1.84817e-06
1.192   0.970981   1.26818e-06
1.272   0.969901   8.73251e-07
1.352   0.968877   6.04012e-07
1.432   0.967901   4.20164e-07
1.512   0.966965   2.94345e-07
1.592   0.96606   2.07965e-07
1.672   0.965178   1.48393e-07
1.752   0.964309   1.07046e-07
1.832   0.963442   7.80985e-08
1.912   0.962568   5.76003e-08
1.992   0.961679   4.28814e-08
2.072   0.960766   3.21437e-08
2.152   0.959823   2.41822e-08
2.232   0.958848   1.81931e-08
2.312   0.957841   1.36399e-08
2.392   0.956807   1.01615e-08
2.472   0.955751   7.50782e-09
2.552   0.954684   5.49734e-09
2.632   0.953615   3.99078e-09
2.712   0.952552   2.87606e-09
2.792   0.951502   2.06126e-09
2.872   0.95047   1.47167e-09
2.952   0.949459   1.04816e-09
3.032   0.94847   7.45391e-10
3.112   0.947504   5.2957e-10
3.192   0.946561   3.76003e-10
3.272   0.945641   2.66859e-10
3.352   0.944743   1.89346e-10
3.432   0.943868   1.34326e-10
3.512   0.943014   9.5286e-11
3.592   0.942182   6.75911e-11
3.672   0.94137   4.79469e-11
3.752   0.940579   3.40142e-11
3.832   0.939807   2.41323e-11
3.912   0.939054   1.71233e-11
3.992   0.938319   1.21516e-11
4.072   0.937602   8.62468e-12
4.152   0.936902   6.12237e-12
4.232   0.936219   4.34678e-12
4.312   0.935552   3.08667e-12
4.392   0.9349   2.19224e-12
4.472   0.934264   1.55726e-12
4.552   0.933642   1.1064e-12
4.632   0.933035   7.86219e-13
4.712   0.932441   5.58793e-13
4.792   0.93186   3.97225e-13
4.872   0.931293   2.82423e-13
4.952   0.930738   2.00835e-13
5.032   0.930194   1.42842e-13
5.112   0.929663   1.01612e-13
5.192   0.929143   7.22955e-14
5.272   0.928634   5.14457e-14
5.352   0.928136   3.6615e-14
5.432   0.927648   2.6064e-14
5.512   0.92717   1.85563e-14
5.592   0.926702   1.32133e-14
5.672   0.926244   9.41022e-15
5.752   0.925794   6.70276e-15
5.832   0.925354   4.775e-15
5.912   0.924922   3.40218e-15
5.992   0.924499   2.4244e-15
6.072   0.924084   1.72788e-15
6.152   0.923678   1.23163e-15
6.232   0.923278   8.78034e-16
6.312   0.922887   6.26036e-16
6.392   0.922503   4.46421e-16
6.472   0.922126   3.18381e-16
6.552   0.921756   2.27093e-16
6.632   0.921393   1.62001e-16
6.712   0.921037   1.1558e-16
6.792   0.920687   8.24711e-17
6.872   0.920343   5.88535e-17
6.952   0.920006   4.20043e-17
7.032   0.919674   2.99823e-17
7.112   0.919349   2.14035e-17
7.192   0.919029   1.52811e-17
7.272   0.918715   1.09111e-17
7.352   0.918406   7.7917e-18
7.432   0.918102   5.56469e-18
7.512   0.917804   3.97461e-18
7.592   0.91751   2.83917e-18
7.672   0.917222   2.02831e-18
7.752   0.916939   1.44916e-18
7.832   0.91666   1.03548e-18
7.912   0.916386   7.39965e-19
7.992   0.916116   5.27753e-19
r12       rhos12       gamma12  
0   1   0.00042243 
0.024   0.998728   0.000360624
0.056   0.997496   0.000307924
0.088   0.996304   0.000262976
0.12   0.995149   0.000224631
0.152   0.99403   0.000191913
0.184   0.992946   0.000163989
0.216   0.991896   0.000140153
0.248   0.990878   0.000119802
0.28   0.98989   0.000102422
0.312   0.988933   8.75785e-05
0.344   0.988004   7.48977e-05
0.376   0.987103   6.4063e-05
0.408   0.986228   5.48039e-05
0.44   0.985379   4.68901e-05
0.472   0.984555   4.01251e-05
0.504   0.983755   3.43411e-05
0.536   0.982978   2.93952e-05
0.568   0.982223   2.51653e-05
0.6   0.981489   2.15472e-05
0.632   0.980776   1.8452e-05
0.664   0.980083   1.58039e-05
0.696   0.97941   1.35378e-05
0.728   0.978755   1.15985e-05
0.76   0.978118   9.93864e-06
0.792   0.977499   8.51774e-06
0.872   0.976022   5.79648e-06
0.952   0.974641   3.94967e-06
1.032   0.973349   2.69542e-06
1.112   0.972136   1.84299e-06
1.192   0.970995   1.2632e-06
1.272   0.96992   8.68503e-07
1.352   0.968902   5.99526e-07
1.432   0.967934   4.1597e-07
1.512   0.967009   2.90472e-07
1.592   0.966118   2.04438e-07
1.672   0.965252   1.45233e-07
1.752   0.964403   1.04269e-07
1.832   0.96356   7.5712e-08
1.912   0.962715   5.56015e-08
1.992   0.961857   4.12565e-08
2.072   0.960979   3.08674e-08
2.152   0.960074   2.32186e-08
2.232   0.959136   1.74973e-08
2.312   0.958166   1.31622e-08
2.392   0.957165   9.85114e-09
2.472   0.956139   7.31763e-09
2.552   0.955095   5.38747e-09
2.632   0.954044   3.93061e-09
2.712   0.952994   2.84438e-09
2.792   0.951954   2.04485e-09
2.872   0.950928   1.46309e-09
2.952   0.949921   1.04354e-09
3.032   0.948935   7.42823e-10
3.112   0.947971   5.28108e-10
3.192   0.947029   3.75157e-10
3.272   0.94611   2.66365e-10
3.352   0.945213   1.89055e-10
3.432   0.944338   1.34154e-10
3.512   0.943485   9.51843e-11
3.592   0.942652   6.75306e-11
3.672   0.941841   4.79109e-11
3.752   0.941049   3.39927e-11
3.832   0.940276   2.41194e-11
3.912   0.939523   1.71156e-11
3.992   0.938788   1.2147e-11
4.072   0.93807   8.6219e-12
4.152   0.93737   6.1207e-12
4.232   0.936686   4.34578e-12
4.312   0.936019   3.08606e-12
4.392   0.935367   2.19187e-12
4.472   0.93473   1.55704e-12
4.552   0.934107   1.10627e-12
4.632   0.933499   7.86139e-13
4.712   0.932905   5.58745e-13
4.792   0.932324   3.97196e-13
4.872   0.931756   2.82405e-13
4.952   0.9312   2.00824e-13
5.032   0.930656   1.42835e-13
5.112   0.930125   1.01608e-13
5.192   0.929604   7.22931e-14
5.272   0.929095   5.14443e-14
5.352   0.928596   3.66142e-14
5.432   0.928108   2.60635e-14
5.512   0.927629   1.8556e-14
5.592   0.927161   1.32131e-14
5.672   0.926702   9.4101e-15
5.752   0.926252   6.70269e-15
5.832   0.925811   4.77496e-15
5.912   0.925379   3.40215e-15
5.992   0.924956   2.42438e-15
6.072   0.92454   1.72787e-15
6.152   0.924133   1.23163e-15
6.232   0.923734   8.7803e-16
6.312   0.923342   6.26033e-16
6.392   0.922957   4.4642e-16
6.472   0.92258   3.1838e-16
